Expected_Runs,Temp,Humidity,Rain,pitcher_SO,pitcher_DRA,pitcher_ERA,pitcher_PPF,pitcher_VORP,pitcher_FIP,pitcher_PVORP,pitcher_PWARP,pitcher_BASES_VS_AB,pitcher_hit_mult,def_H,def_HR,def_GB%,def_FB%,def_LD%,def_POP%,def_DP%,R_batter,TB_batter,SO_batter,RBI_batter,DP_batter,FB%_batter,GB%_batter,LD%_batter,POP%_batter,ISO_batter,AVG_batter,OBP_batter,SLG_batter,TAV_batter,BASES_VS_AB_batter,SDTHB_BAT,bat_SO,bat_RBI,bat_DP,bat_FB%,bat_GB%,bat_LD%,bat_POP%,bat_ISO,bat_AVG,bat_OBP,bat_SLG,bat_TAV,batter_BASES_VS_AB,hit_mult,H_SIDE_pit,1B_SIDE_pit,2B_SIDE_pit,3B_SIDE_pit,HR_SIDE_pit,TB_SIDE_pit,SO_SIDE_pit,BB_SIDE_pit,HBP_SIDE_pit,SF_SIDE_pit,SH_SIDE_pit,DP_SIDE_pit,FB%_SIDE_pit,GB%_SIDE_pit,LD%_SIDE_pit,POP%_SIDE_pit,ISO_SIDE_pit,AVG_SIDE_pit,OBP_SIDE_pit,SLG_SIDE_pit,TAV_SIDE_pit,DRA_SIDE_pit,DRA-_SIDE_pit,CFIP_SIDE_pit,BASES_VS_AB_pit,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA
4.3,7.0,25.0,0.0,0.19,4.91,6.85,93.0,0.9,5.09,1.0,0.11,0.57,0.57,1096.0,133.0,46.55,21.91,23.86,7.68,13.77,0.1,0.31,0.19,0.08,0.02,18.62,49.68,24.83,6.57,0.14,0.24,0.31,0.38,0.25,0.43,0.43,0.06,0.03,0.0,22.17,37.73,23.2,6.9,0.12,0.21,0.3,0.33,0.24,0.4,0.43,17.0,11.0,3.5,0.5,2.0,27.5,11.0,5.0,1.5,0.5,0.0,1.0,25.56,29.21,33.34,11.9,0.2,0.33,0.4,0.54,0.33,4.24,96.0,105.5,0.55,4.25,1.71,1.17,0.55,0.11,0.04,0.07,0.12,0.65,0.14,0.35,45.91,44.02,46.39,1.98,1.96,0.01,2.01,1.89
4.0,8.0,79.0,66.0,0.16,4.43,4.2,97.0,9.5,4.48,13.2,1.37,0.49,0.49,1141.0,137.0,45.38,22.92,25.11,6.59,10.75,0.07,0.25,0.17,0.07,0.02,18.7,50.15,24.7,6.15,0.12,0.23,0.29,0.36,0.25,0.4,0.4,0.16,0.08,0.01,22.12,46.02,23.58,8.29,0.15,0.25,0.3,0.4,0.26,0.42,0.42,36.5,22.5,8.0,1.0,5.0,61.5,23.5,5.0,1.0,0.5,0.5,3.0,19.6,51.26,23.96,5.18,0.2,0.29,0.32,0.49,0.28,4.24,96.5,99.5,0.5,2.98,1.29,0.84,0.4,0.08,0.03,0.04,0.09,0.49,0.11,0.28,32.9,36.19,37.65,1.4,1.55,-0.14,1.62,1.53
3.7,5.0,78.0,3.0,0.22,4.72,3.31,93.0,10.1,3.58,6.5,0.67,0.39,0.39,1071.0,114.0,46.38,21.0,25.64,6.98,12.38,0.09,0.25,0.16,0.08,0.01,22.91,44.12,26.55,6.11,0.14,0.24,0.31,0.38,0.25,0.44,0.44,0.17,0.09,0.01,22.35,45.14,26.37,6.13,0.17,0.25,0.32,0.42,0.27,0.45,0.45,15.5,11.25,3.88,0.0,0.38,20.5,22.38,9.75,4.88,0.38,1.88,4.0,14.72,56.83,20.54,7.92,0.06,0.19,0.31,0.25,0.23,4.8,109.0,100.12,0.3,3.83,1.31,1.25,0.46,0.1,0.03,0.07,0.1,0.54,0.13,0.32,38.4,39.25,41.81,1.63,1.68,-0.05,1.8,1.63
4.2,5.0,83.0,82.0,0.22,4.6,4.79,109.0,13.4,4.67,11.6,1.2,0.49,0.49,1122.0,150.0,47.02,20.92,25.74,6.32,13.57,0.03,0.1,0.07,0.03,0.0,21.9,43.87,25.45,7.78,0.14,0.23,0.29,0.37,0.24,0.43,0.44,0.18,0.08,0.01,21.12,49.26,24.34,5.28,0.15,0.23,0.3,0.39,0.25,0.43,0.43,25.75,15.0,4.38,1.5,4.88,47.75,22.88,11.38,0.62,1.12,0.75,2.25,26.42,32.12,32.23,9.23,0.22,0.28,0.37,0.5,0.3,5.85,133.25,117.38,0.55,3.5,1.36,1.01,0.41,0.09,0.04,0.06,0.1,0.53,0.12,0.28,34.32,33.15,37.44,1.72,1.54,0.18,1.61,1.52
3.9,6.0,56.0,1.0,0.24,4.47,4.59,98.0,13.5,3.63,13.6,1.41,0.44,0.44,1043.0,141.0,48.45,21.9,23.83,5.82,13.12,0.09,0.28,0.16,0.09,0.02,25.41,41.56,24.38,8.35,0.21,0.24,0.31,0.45,0.27,0.5,0.5,0.08,0.04,0.0,23.49,46.98,23.96,5.57,0.18,0.25,0.32,0.43,0.27,0.48,0.42,32.33,21.67,6.33,0.0,4.33,51.67,29.67,14.67,0.33,1.67,0.67,4.0,16.33,49.5,26.16,8.01,0.16,0.27,0.35,0.43,0.28,4.1,93.33,101.0,0.49,3.52,1.34,1.03,0.43,0.09,0.04,0.06,0.09,0.51,0.11,0.29,32.83,35.6,36.79,1.5,1.56,-0.07,1.6,1.52
4.1,4.0,76.0,76.0,0.17,4.04,3.59,95.0,22.6,4.3,22.4,2.33,0.41,0.41,1082.0,151.0,44.73,22.87,24.83,7.58,12.88,0.03,0.11,0.06,0.03,0.01,21.9,48.02,22.66,7.43,0.15,0.25,0.31,0.4,0.26,0.43,0.46,0.16,0.08,0.02,25.58,38.56,27.41,8.44,0.2,0.25,0.32,0.45,0.28,0.48,0.48,34.67,20.67,6.67,1.33,6.0,62.0,32.0,8.33,3.33,0.67,1.33,3.33,22.93,47.17,22.96,6.95,0.16,0.21,0.27,0.37,0.23,4.29,97.67,105.33,0.38,2.9,1.13,0.87,0.45,0.08,0.03,0.05,0.08,0.45,0.1,0.24,35.92,34.91,33.89,1.55,1.5,0.05,1.49,1.36
4.2,6.0,57.0,2.0,0.22,4.3,8.22,100.0,0.6,4.28,0.9,0.09,0.52,0.52,1148.0,126.0,45.29,21.27,26.06,7.39,14.58,0.07,0.23,0.18,0.06,0.01,18.53,49.82,23.39,7.96,0.12,0.22,0.28,0.35,0.22,0.4,0.4,0.09,0.04,0.01,21.05,48.49,24.21,6.25,0.12,0.24,0.3,0.36,0.24,0.4,0.42,4.25,1.75,2.5,0.0,0.0,6.75,3.25,2.5,0.75,0.0,0.0,0.75,15.91,45.45,29.54,9.09,0.19,0.3,0.42,0.49,0.34,4.0,90.75,92.0,0.53,4.78,2.29,1.19,0.5,0.12,0.06,0.06,0.14,0.82,0.18,0.41,60.08,56.65,60.66,2.48,2.32,0.17,2.63,2.46
5.1,5.0,53.0,2.0,0.13,6.2,5.45,108.0,-14.6,5.35,-14.2,-1.47,0.54,0.54,1252.0,181.0,44.15,23.09,25.61,7.15,13.24,0.09,0.25,0.13,0.08,0.02,23.55,45.27,23.52,7.65,0.17,0.26,0.34,0.43,0.28,0.47,0.47,0.18,0.08,0.01,24.6,43.82,24.52,7.06,0.17,0.25,0.33,0.41,0.26,0.46,0.46,29.11,16.0,5.22,0.89,7.0,57.11,21.44,4.22,0.89,1.78,0.0,1.33,25.14,47.0,24.79,3.06,0.21,0.23,0.26,0.45,0.23,5.99,136.33,110.33,0.46,3.07,1.49,0.78,0.46,0.08,0.04,0.04,0.1,0.56,0.12,0.27,39.17,38.8,40.3,1.79,1.73,0.06,1.77,1.64
4.7,4.0,63.0,9.0,0.16,5.23,5.0,105.0,1.2,4.6,1.0,0.11,0.5,0.5,1272.0,185.0,43.41,23.51,25.56,7.52,12.91,0.1,0.33,0.14,0.1,0.02,24.35,43.68,25.57,6.39,0.21,0.27,0.34,0.48,0.28,0.51,0.51,0.19,0.08,0.02,24.29,43.98,23.35,8.37,0.15,0.23,0.29,0.38,0.23,0.42,0.42,36.11,20.78,9.33,1.44,4.56,62.0,12.56,6.11,0.56,0.89,0.0,3.67,18.73,52.07,24.92,4.28,0.25,0.36,0.39,0.61,0.32,7.56,172.44,105.44,0.63,2.73,1.23,0.79,0.45,0.07,0.03,0.04,0.09,0.48,0.1,0.27,31.84,36.14,36.85,1.41,1.64,-0.23,1.62,1.51
4.6,6.0,82.0,87.0,0.17,3.55,2.94,94.0,35.7,3.44,31.5,3.26,0.37,0.37,1071.0,114.0,46.38,21.0,25.64,6.98,12.38,0.09,0.25,0.16,0.08,0.01,22.91,44.12,26.55,6.11,0.14,0.24,0.31,0.38,0.25,0.44,0.44,0.07,0.03,0.0,20.7,45.2,28.58,5.52,0.17,0.24,0.31,0.41,0.27,0.45,0.43,24.22,18.44,2.44,1.11,2.22,35.56,29.22,4.78,1.89,0.33,0.0,5.56,15.94,60.4,19.07,4.59,0.09,0.19,0.23,0.28,0.18,3.05,69.78,86.33,0.3,2.76,0.94,0.9,0.33,0.07,0.02,0.05,0.07,0.39,0.09,0.23,27.7,28.32,30.16,1.17,1.21,-0.03,1.3,1.18
3.7,3.0,87.0,91.0,0.22,3.83,3.57,95.0,22.3,3.98,23.0,2.38,0.42,0.42,1000.0,128.0,44.56,22.42,25.96,7.06,12.54,0.03,0.09,0.06,0.03,0.01,17.0,49.4,26.82,5.78,0.12,0.25,0.32,0.37,0.25,0.43,0.46,0.08,0.03,0.01,24.3,49.82,22.5,3.38,0.15,0.23,0.29,0.38,0.25,0.43,0.45,28.67,21.33,5.67,0.33,1.33,39.0,39.67,17.67,0.0,1.0,1.33,3.33,25.43,51.45,18.29,4.83,0.12,0.2,0.29,0.32,0.23,3.51,80.0,94.67,0.4,3.2,1.43,0.83,0.43,0.08,0.04,0.05,0.09,0.51,0.11,0.26,39.57,38.08,39.95,1.71,1.63,0.07,1.72,1.57
5.2,5.0,41.0,0.0,0.2,5.67,4.4,110.0,-5.4,4.39,-5.4,-0.55,0.47,0.47,1252.0,181.0,44.15,23.09,25.61,7.15,13.24,0.05,0.15,0.07,0.05,0.01,26.59,39.97,26.58,6.86,0.2,0.28,0.34,0.48,0.29,0.51,0.46,0.2,0.08,0.02,21.83,44.42,26.74,7.01,0.15,0.22,0.29,0.38,0.23,0.42,0.42,30.33,14.67,8.22,2.44,5.0,58.44,23.89,6.33,2.67,1.78,0.56,2.78,23.03,46.15,21.91,8.92,0.25,0.26,0.3,0.51,0.26,5.66,129.0,103.78,0.51,3.07,1.49,0.78,0.46,0.08,0.04,0.04,0.1,0.56,0.12,0.27,39.17,38.8,40.3,1.79,1.73,0.06,1.77,1.64
3.8,7.0,25.0,0.0,0.18,3.83,3.37,97.0,25.5,3.95,23.6,2.45,0.41,0.41,1096.0,133.0,46.55,21.91,23.86,7.68,13.77,0.1,0.31,0.19,0.08,0.02,18.62,49.68,24.83,6.57,0.14,0.24,0.31,0.38,0.25,0.43,0.43,0.2,0.08,0.01,25.84,42.16,23.22,8.78,0.17,0.23,0.31,0.4,0.26,0.45,0.45,24.0,17.5,5.5,0.0,1.0,32.5,20.0,9.5,0.0,1.5,0.5,5.5,18.05,56.32,20.23,5.39,0.08,0.23,0.29,0.31,0.22,4.36,99.5,96.5,0.36,3.22,1.3,0.89,0.42,0.08,0.03,0.05,0.09,0.49,0.11,0.27,34.81,33.38,35.17,1.5,1.49,0.01,1.53,1.43
4.1,4.0,64.0,24.0,0.2,5.35,4.04,95.0,-2.2,5.3,-0.8,-0.08,0.47,0.47,1039.0,149.0,44.55,21.57,25.5,8.37,12.5,0.08,0.27,0.17,0.08,0.02,24.83,44.1,22.78,7.99,0.16,0.22,0.3,0.39,0.26,0.44,0.44,0.23,0.06,0.01,22.02,48.14,23.11,6.72,0.13,0.22,0.28,0.35,0.24,0.39,0.39,25.56,15.89,2.67,0.56,6.44,48.67,19.0,11.22,2.56,0.0,1.11,3.11,27.66,38.33,20.94,13.06,0.21,0.24,0.32,0.45,0.27,5.63,127.78,115.78,0.48,3.87,1.7,0.91,0.43,0.1,0.04,0.06,0.09,0.55,0.12,0.31,34.8,37.2,38.0,1.53,1.66,-0.12,1.64,1.58
3.1,7.0,83.0,15.0,0.22,3.31,3.49,98.0,32.1,3.4,33.7,3.49,0.42,0.42,1141.0,137.0,45.38,22.92,25.11,6.59,10.75,0.07,0.25,0.17,0.07,0.02,18.7,50.15,24.7,6.15,0.12,0.23,0.29,0.36,0.25,0.4,0.4,0.15,0.09,0.01,22.94,44.51,24.18,8.37,0.15,0.25,0.31,0.4,0.26,0.43,0.43,28.89,19.44,6.0,0.0,3.44,45.22,30.78,8.22,1.56,0.0,0.0,3.11,19.99,53.33,21.89,4.8,0.13,0.23,0.29,0.36,0.23,3.29,74.56,90.89,0.4,2.86,1.24,0.81,0.38,0.07,0.03,0.04,0.09,0.47,0.1,0.26,31.5,34.65,36.05,1.34,1.48,-0.14,1.55,1.46
3.3,3.0,76.0,72.0,0.27,3.96,3.66,98.0,11.4,4.17,11.4,1.18,0.45,0.45,1109.0,172.0,43.81,22.61,25.75,7.83,14.92,0.09,0.29,0.16,0.08,0.02,25.56,40.35,26.08,8.02,0.16,0.25,0.31,0.41,0.26,0.44,0.44,0.15,0.09,0.02,25.42,42.17,25.07,7.34,0.19,0.26,0.32,0.44,0.27,0.48,0.48,24.11,15.78,4.89,0.22,3.22,39.11,32.0,13.11,0.78,0.0,0.0,5.33,11.95,50.91,27.29,9.85,0.14,0.22,0.3,0.35,0.24,5.01,114.11,102.22,0.42,4.47,1.25,1.68,0.54,0.12,0.03,0.09,0.11,0.56,0.14,0.34,43.71,39.95,41.36,1.84,1.72,0.12,1.82,1.64
4.1,6.0,32.0,0.0,0.24,3.75,3.65,97.0,20.8,3.77,23.9,2.47,0.45,0.45,1148.0,126.0,45.29,21.27,26.06,7.39,14.58,0.04,0.13,0.08,0.04,0.01,21.93,46.19,23.62,7.25,0.17,0.23,0.29,0.4,0.24,0.45,0.4,0.09,0.04,0.01,19.36,49.54,25.2,5.89,0.14,0.24,0.29,0.38,0.24,0.41,0.39,37.89,18.0,11.33,1.56,7.0,73.33,35.11,16.44,0.78,3.11,1.0,3.56,26.09,40.83,22.05,11.03,0.21,0.24,0.31,0.45,0.28,5.76,131.11,112.89,0.49,3.85,1.85,0.96,0.41,0.1,0.05,0.05,0.12,0.66,0.14,0.33,48.42,45.65,48.88,2.0,1.87,0.13,2.12,1.98
4.0,6.0,52.0,0.0,0.16,4.7,3.46,95.0,0.1,3.87,0.9,0.09,0.45,0.45,1043.0,141.0,48.45,21.9,23.83,5.82,13.12,0.09,0.28,0.16,0.09,0.02,25.41,41.56,24.38,8.35,0.21,0.24,0.31,0.45,0.27,0.5,0.5,0.07,0.04,0.04,20.69,50.63,23.46,5.22,0.17,0.22,0.29,0.4,0.22,0.44,0.38,6.67,5.33,1.0,0.0,0.33,8.67,5.0,2.67,0.0,0.0,0.0,0.67,24.79,44.02,31.2,0.0,0.08,0.26,0.33,0.34,0.25,3.54,80.67,101.0,0.4,4.62,1.76,1.35,0.56,0.12,0.05,0.07,0.12,0.67,0.15,0.38,43.07,46.7,48.26,1.96,2.05,-0.09,2.1,1.99
4.3,4.0,88.0,87.0,0.24,2.75,3.05,97.0,26.3,3.82,29.2,3.03,0.41,0.41,1000.0,128.0,44.56,22.42,25.96,7.06,12.54,0.09,0.28,0.17,0.08,0.01,21.65,46.37,24.31,7.36,0.16,0.24,0.32,0.41,0.26,0.46,0.46,0.16,0.09,0.02,20.9,46.89,24.9,7.31,0.14,0.24,0.3,0.38,0.25,0.41,0.41,7.67,5.0,1.0,0.0,1.67,13.67,8.67,4.33,1.0,0.0,0.0,0.67,22.76,50.71,23.41,3.13,0.19,0.24,0.35,0.43,0.28,3.55,80.67,101.0,0.49,3.39,1.52,0.88,0.46,0.09,0.04,0.05,0.1,0.54,0.12,0.28,41.93,40.35,42.32,1.81,1.73,0.08,1.82,1.66
4.2,6.0,53.0,0.0,0.2,4.21,4.63,94.0,16.9,4.12,15.5,1.6,0.46,0.46,1071.0,114.0,46.38,21.0,25.64,6.98,12.38,0.09,0.25,0.16,0.08,0.01,22.91,44.12,26.55,6.11,0.14,0.24,0.31,0.38,0.25,0.44,0.44,0.16,0.09,0.02,24.3,46.71,23.21,5.78,0.16,0.25,0.31,0.4,0.26,0.44,0.44,28.33,21.33,2.67,1.0,3.33,43.0,30.67,9.67,0.67,0.67,2.67,1.33,20.67,45.01,24.45,9.87,0.12,0.24,0.29,0.36,0.24,3.45,78.67,96.33,0.39,4.06,1.39,1.33,0.49,0.11,0.04,0.07,0.11,0.57,0.13,0.34,40.7,41.6,44.32,1.72,1.78,-0.05,1.91,1.73
4.8,6.0,52.0,2.0,0.21,3.84,2.96,107.0,25.5,3.81,25.6,2.66,0.41,0.41,1122.0,150.0,47.02,20.92,25.74,6.32,13.57,0.03,0.1,0.07,0.03,0.0,21.9,43.87,25.45,7.78,0.14,0.23,0.29,0.37,0.24,0.43,0.44,0.18,0.08,0.01,20.14,47.62,26.51,5.72,0.16,0.24,0.31,0.39,0.24,0.44,0.44,31.11,19.89,6.33,0.56,4.33,51.56,28.22,11.0,0.56,1.56,0.56,5.0,21.81,48.79,20.76,8.65,0.14,0.22,0.29,0.37,0.23,3.25,74.22,91.89,0.42,2.9,1.13,0.83,0.34,0.08,0.03,0.05,0.08,0.44,0.1,0.23,28.45,27.48,31.04,1.42,1.27,0.15,1.34,1.26
5.8,5.0,81.0,7.0,0.09,8.62,10.46,107.0,-9.8,7.28,-9.8,-1.02,0.67,0.67,1272.0,185.0,43.41,23.51,25.56,7.52,12.91,0.1,0.33,0.14,0.1,0.02,24.35,43.68,25.57,6.39,0.21,0.27,0.34,0.48,0.28,0.51,0.51,0.07,0.03,0.01,21.82,46.59,24.23,7.37,0.13,0.24,0.3,0.37,0.24,0.41,0.43,21.0,9.56,7.44,1.0,3.0,39.44,6.89,8.11,0.22,1.78,0.11,0.33,23.75,40.2,32.79,3.25,0.29,0.34,0.41,0.63,0.34,10.6,241.56,127.89,0.65,4.41,1.98,1.28,0.73,0.11,0.05,0.06,0.14,0.77,0.17,0.44,51.32,58.24,59.4,2.27,2.64,-0.37,2.62,2.44
4.4,6.0,55.0,1.0,0.16,5.85,5.23,94.0,-3.2,5.24,-2.6,-0.27,0.52,0.52,1039.0,149.0,44.55,21.57,25.5,8.37,12.5,0.08,0.27,0.17,0.08,0.02,24.83,44.1,22.78,7.99,0.16,0.22,0.3,0.39,0.26,0.44,0.44,0.05,0.02,0.0,17.81,48.56,25.38,8.25,0.13,0.21,0.28,0.33,0.24,0.38,0.39,26.0,16.89,2.56,1.11,5.44,47.11,16.67,5.0,2.0,3.56,0.0,3.67,19.97,54.11,20.98,4.94,0.23,0.28,0.32,0.51,0.29,5.12,116.44,105.0,0.5,3.89,1.71,0.91,0.43,0.1,0.04,0.06,0.1,0.55,0.12,0.31,34.99,37.41,38.21,1.54,1.67,-0.12,1.65,1.59
3.8,4.0,80.0,69.0,0.2,6.19,3.62,110.0,-2.7,4.26,-2.7,-0.28,0.42,0.42,1036.0,146.0,44.75,23.82,23.79,7.64,8.55,0.03,0.09,0.05,0.03,0.01,21.59,43.74,25.75,8.91,0.15,0.26,0.32,0.41,0.26,0.44,0.41,0.16,0.1,0.01,24.82,44.56,23.02,7.6,0.2,0.26,0.34,0.46,0.28,0.5,0.5,18.75,14.25,2.25,0.0,2.25,27.75,16.25,9.0,0.0,0.0,0.0,2.5,22.22,45.48,18.4,13.89,0.1,0.2,0.26,0.3,0.19,6.12,139.5,115.25,0.35,5.4,1.86,1.43,0.42,0.14,0.05,0.09,0.1,0.57,0.13,0.37,37.58,36.59,43.02,1.65,1.67,-0.01,1.88,1.71
4.1,7.0,25.0,0.0,0.26,4.02,4.05,97.0,19.5,3.66,18.3,1.9,0.44,0.44,1096.0,133.0,46.55,21.91,23.86,7.68,13.77,0.1,0.31,0.19,0.08,0.02,18.62,49.68,24.83,6.57,0.14,0.24,0.31,0.38,0.25,0.43,0.43,0.19,0.08,0.02,23.17,46.41,22.98,7.45,0.15,0.23,0.3,0.38,0.25,0.42,0.42,30.0,18.5,6.0,1.0,4.5,51.5,39.5,11.0,0.5,0.5,1.0,2.0,25.56,41.42,22.24,10.78,0.17,0.24,0.31,0.41,0.26,2.97,67.5,88.0,0.45,4.03,1.62,1.11,0.52,0.1,0.04,0.06,0.11,0.61,0.14,0.33,43.54,41.75,43.99,1.88,1.86,0.01,1.91,1.79
3.8,7.0,74.0,15.0,0.22,4.18,4.55,95.0,12.2,4.64,10.6,1.1,0.49,0.49,1141.0,137.0,45.38,22.92,25.11,6.59,10.75,0.07,0.25,0.17,0.07,0.02,18.7,50.15,24.7,6.15,0.12,0.23,0.29,0.36,0.25,0.4,0.4,0.06,0.03,0.01,19.79,48.38,24.65,7.19,0.14,0.25,0.3,0.39,0.25,0.42,0.43,32.33,21.33,4.33,1.33,5.33,55.33,31.33,11.67,1.0,1.33,1.33,4.67,26.5,41.83,26.31,5.35,0.18,0.25,0.32,0.44,0.27,4.12,93.33,100.0,0.47,3.35,1.45,0.95,0.45,0.09,0.04,0.05,0.1,0.55,0.12,0.31,36.9,40.59,42.23,1.57,1.73,-0.16,1.82,1.71
4.6,5.0,72.0,7.0,0.17,4.07,5.27,106.0,14.2,3.95,13.8,1.43,0.45,0.45,1200.0,170.0,43.98,24.19,23.7,8.13,12.47,0.1,0.3,0.15,0.1,0.02,25.51,42.12,25.7,6.67,0.18,0.25,0.32,0.43,0.26,0.47,0.47,0.16,0.08,0.02,24.52,41.09,25.28,9.1,0.18,0.24,0.31,0.42,0.26,0.46,0.46,20.33,14.33,3.33,0.0,2.67,31.67,15.33,8.33,0.0,1.33,1.33,1.67,18.93,61.64,19.43,0.0,0.17,0.29,0.36,0.45,0.28,4.94,112.33,99.67,0.49,3.63,1.21,1.14,0.47,0.1,0.03,0.06,0.09,0.48,0.11,0.27,35.99,34.48,35.24,1.6,1.52,0.07,1.56,1.39
5.2,7.0,25.0,0.0,0.23,5.57,4.72,108.0,-3.6,5.24,-3.4,-0.35,0.5,0.5,1252.0,181.0,44.15,23.09,25.61,7.15,13.24,0.05,0.15,0.07,0.05,0.01,26.59,39.97,26.58,6.86,0.2,0.28,0.34,0.48,0.29,0.51,0.46,0.2,0.09,0.01,24.74,43.35,25.07,6.85,0.17,0.24,0.33,0.41,0.26,0.46,0.46,29.0,16.56,5.22,0.44,6.78,55.44,34.11,12.44,4.56,0.89,0.0,4.11,23.46,46.9,20.5,9.14,0.17,0.25,0.33,0.42,0.26,7.68,174.67,121.11,0.46,2.97,1.44,0.75,0.44,0.07,0.04,0.04,0.1,0.54,0.11,0.26,37.9,37.54,39.0,1.73,1.67,0.06,1.72,1.59
4.2,5.0,72.0,5.0,0.23,3.67,4.25,99.0,26.1,3.94,26.4,2.74,0.43,0.43,1109.0,172.0,43.81,22.61,25.75,7.83,14.92,0.03,0.11,0.08,0.02,0.01,23.26,45.85,24.66,6.23,0.12,0.24,0.32,0.37,0.25,0.41,0.44,0.14,0.1,0.02,25.89,41.14,25.18,7.79,0.21,0.27,0.34,0.47,0.29,0.5,0.5,31.56,20.22,5.89,2.33,3.11,51.44,37.0,13.44,2.33,1.56,0.78,5.67,23.89,41.37,28.48,6.27,0.14,0.25,0.31,0.38,0.24,4.93,112.44,106.0,0.42,3.09,0.86,1.16,0.37,0.08,0.02,0.06,0.08,0.39,0.1,0.24,30.17,27.58,28.55,1.27,1.19,0.08,1.26,1.13
3.6,6.0,47.0,0.0,0.25,2.61,2.93,98.0,57.0,3.52,50.5,5.23,0.41,0.41,1043.0,141.0,48.45,21.9,23.83,5.82,13.12,0.09,0.28,0.16,0.09,0.02,25.41,41.56,24.38,8.35,0.21,0.24,0.31,0.45,0.27,0.5,0.5,0.16,0.08,0.02,22.23,44.68,25.85,7.24,0.15,0.24,0.31,0.39,0.25,0.43,0.43,34.5,19.75,7.88,1.0,5.88,62.0,41.0,5.38,0.75,0.75,0.0,1.62,24.01,40.92,25.89,9.18,0.19,0.24,0.27,0.43,0.24,1.86,42.38,80.25,0.44,2.72,1.04,0.8,0.33,0.07,0.03,0.04,0.07,0.39,0.09,0.22,25.36,27.5,28.42,1.16,1.21,-0.05,1.23,1.17
3.9,4.0,87.0,100.0,0.24,5.59,5.23,98.0,-1.3,4.84,-1.3,-0.14,0.46,0.46,1082.0,151.0,44.73,22.87,24.83,7.58,12.88,0.08,0.27,0.14,0.08,0.02,24.18,46.2,23.09,6.53,0.17,0.26,0.32,0.43,0.27,0.46,0.46,0.15,0.08,0.02,24.31,40.07,25.73,9.9,0.19,0.24,0.31,0.43,0.26,0.47,0.47,18.67,11.0,4.0,0.0,3.67,33.67,21.67,8.67,1.67,0.67,0.0,1.33,24.66,50.18,20.64,4.53,0.19,0.23,0.32,0.42,0.26,5.28,120.0,111.33,0.46,4.2,1.63,1.26,0.65,0.11,0.04,0.07,0.12,0.65,0.14,0.35,51.94,50.47,49.0,2.24,2.18,0.07,2.16,1.96
4.0,6.0,42.0,0.0,0.14,5.08,4.39,97.0,-0.7,4.0,0.9,0.09,0.46,0.46,1148.0,126.0,45.29,21.27,26.06,7.39,14.58,0.04,0.13,0.08,0.04,0.01,21.93,46.19,23.62,7.25,0.17,0.23,0.29,0.4,0.24,0.45,0.4,0.16,0.06,0.01,22.71,43.23,27.08,6.98,0.12,0.23,0.29,0.34,0.24,0.39,0.39,39.89,29.78,7.89,0.0,2.22,54.44,16.11,12.11,0.44,0.0,2.11,6.0,16.55,56.69,24.3,2.46,0.1,0.3,0.36,0.4,0.29,5.1,115.89,106.22,0.44,5.8,2.78,1.44,0.61,0.15,0.07,0.08,0.18,0.99,0.21,0.5,72.8,68.64,73.49,3.01,2.81,0.2,3.18,2.98
4.9,4.0,81.0,16.0,0.16,4.72,3.44,97.0,7.4,4.27,8.8,0.91,0.42,0.42,1141.0,137.0,45.38,22.92,25.11,6.59,10.75,0.09,0.28,0.17,0.08,0.01,21.65,46.37,24.31,7.36,0.16,0.24,0.32,0.41,0.26,0.46,0.46,0.15,0.08,0.02,23.61,45.59,23.81,6.99,0.16,0.25,0.32,0.41,0.27,0.45,0.45,30.0,19.56,7.0,0.0,3.44,47.33,22.22,11.0,0.56,1.0,2.33,3.56,23.38,42.42,26.62,7.58,0.14,0.25,0.31,0.38,0.24,5.4,122.67,112.44,0.42,3.23,1.4,0.91,0.43,0.08,0.04,0.05,0.1,0.53,0.12,0.3,35.6,39.16,40.74,1.52,1.67,-0.15,1.76,1.65
5.1,5.0,70.0,15.0,0.2,4.32,4.32,103.0,12.0,4.23,12.7,1.31,0.45,0.45,1151.0,169.0,41.6,25.64,24.03,8.73,12.16,0.1,0.3,0.15,0.1,0.02,25.51,42.12,25.7,6.67,0.18,0.25,0.32,0.43,0.26,0.47,0.47,0.16,0.07,0.02,22.31,43.71,25.6,8.37,0.14,0.25,0.31,0.39,0.25,0.43,0.43,29.0,19.33,6.33,0.0,3.33,45.33,26.33,11.67,2.0,0.0,0.67,4.33,23.85,48.33,22.8,5.02,0.14,0.26,0.34,0.4,0.24,5.05,114.67,107.67,0.44,2.78,1.43,0.68,0.53,0.07,0.04,0.03,0.1,0.55,0.11,0.24,44.24,40.03,40.03,1.98,1.79,0.19,1.76,1.59
